Ticker,Entry Date,Exit Date,Holding Days,Entry,Exit,PnL (£),PnL %,Market,Exit Reason,Was Profitable,Entry Year
CVNA,2020-09-30,2020-10-20,20,223.39458755493166,199.68002573394776,-463.12060096246887,-10.48,US,Stop,False,2020
AMD,2020-09-30,2020-10-21,21,82.1129828605652,79.08119695281982,-227.61302934726288,-3.55,US,Stop,False,2020
MRNA,2020-11-30,2020-12-16,16,152.96911550140382,136.82445378112794,-474.65756026100917,-10.42,US,Stop,False,2020
TSLA,2020-11-30,2020-12-22,22,189.48379694366457,213.12650052642823,581.9905512207795,12.65,US,Stop,True,2020
XYZ,2020-11-30,2020-12-23,23,211.276446723938,230.3339726867676,549.432741024485,9.18,US,Stop,True,2020
TTD,2020-11-30,2020-12-23,23,90.24216276168823,92.26040357208252,110.91275969691627,2.39,US,Stop,True,2020
CARR,2020-11-30,2020-12-29,29,35.473693588256836,34.63923963546753,-147.32494974113413,-2.21,US,Stop,False,2020
CARR,2020-12-31,2021-01-15,15,35.257408189773564,37.6306792678833,425.1200265812729,6.89,US,Stop,True,2020
CRWD,2020-12-31,2021-01-15,15,212.1377373352051,219.18072951507568,176.43606158146412,3.48,US,Stop,True,2020
XYZ,2020-12-31,2021-01-18,18,217.96645938873291,227.408375,253.2237808594933,4.49,US,Risk-Off,True,2020
MRNA,2020-12-31,2021-01-18,18,104.62670622253418,129.45551890563965,855.8866796627381,23.92,US,Risk-Off,True,2020
TSLA,2020-12-31,2021-01-18,18,235.57616262817385,274.9735777282715,1005.637864159032,16.9,US,Risk-Off,True,2020
XYZ,2021-03-31,2021-04-14,14,227.39057805633547,258.01239390563967,809.1059970869682,13.64,US,Stop,True,2021
TSLA,2021-03-31,2021-04-19,19,222.97729079437258,237.8526917037964,352.30860887292937,6.83,US,Stop,True,2021
CVNA,2021-03-31,2021-04-20,20,262.7935938873291,262.2360598754883,-12.078021664938255,-0.06,US,Stop,False,2021
FCX,2021-03-31,2021-04-20,20,30.789313192367555,33.521594890594486,557.7251153177782,9.04,US,Stop,True,2021
TRGP,2021-03-31,2021-04-20,20,28.88481697368622,29.233665795326235,79.04172123183317,1.36,US,Stop,True,2021
IVZ,2021-04-30,2021-05-11,11,22.106915562629702,22.387042360305788,93.58594953498826,1.42,US,Stop,True,2021
TSLA,2021-04-30,2021-05-12,12,236.83471572113038,196.3350598754883,-909.6388263343924,-16.98,US,Stop,False,2021
FCX,2021-04-30,2021-05-13,13,35.33715180206299,39.211293523788456,698.3498627198342,11.13,US,Stop,True,2021
TPR,2021-04-30,2021-05-20,20,42.32878657150269,38.46246423149109,-674.6000779161174,-9.0,US,Stop,False,2021
MRNA,2021-04-30,2021-06-14,45,179.0882373352051,207.09888865661623,803.5309576896941,15.81,US,Stop,True,2021
DVN,2021-06-30,2021-07-05,5,23.10560373401642,23.067953815460207,-9.474713309059718,-0.01,US,Risk-Off,False,2021
GNRC,2021-06-30,2021-07-05,5,415.7727188873291,414.57721218872075,-19.77678204839287,-0.14,US,Risk-Off,False,2021
MRNA,2021-06-30,2021-07-05,5,235.33246572113038,233.94855304718018,-30.906530468607716,-0.44,US,Risk-Off,False,2021
TPL,2021-06-30,2021-07-05,5,168.0895404891968,166.87999549102784,-48.808904639925665,-0.57,US,Risk-Off,False,2021
TPR,2021-06-30,2021-07-05,5,38.46302652359009,37.62459252548218,-149.92878759187758,-2.03,US,Risk-Off,False,2021
DVN,2021-08-31,2021-09-06,6,23.39056116962433,23.020596826553344,-105.60703030118897,-1.43,US,Risk-Off,False,2021
MRNA,2021-08-31,2021-09-06,6,377.25503744506835,416.07496218872075,394.49761153296896,10.46,US,Risk-Off,True,2021
PLTR,2021-08-31,2021-09-06,6,26.379510152816774,26.600039390563968,57.26596210171407,0.99,US,Risk-Off,True,2021
TPR,2021-08-31,2021-09-06,6,35.66764481544495,36.00287561798096,65.74145575269027,1.09,US,Risk-Off,True,2021
TRGP,2021-08-31,2021-09-06,6,40.16632991027832,41.07634681320191,158.47367933812595,2.42,US,Risk-Off,True,2021
MRNA,2021-09-30,2021-10-11,11,385.43727532958985,304.64235609436037,-903.0534971700002,-20.84,US,Stop,False,2021
OXY,2021-09-30,2021-10-15,15,27.945477106094362,29.820945021629335,439.1479297908732,6.87,US,Stop,True,2021
DVN,2021-09-30,2021-10-27,27,28.60085093688965,31.807538901329043,793.9591185940741,11.38,US,Stop,True,2021
FANG,2021-09-30,2021-10-27,27,78.03140732574464,88.4068328704834,918.2654894452497,13.47,US,Stop,True,2021
TRGP,2021-09-30,2021-10-27,27,45.00422239494324,49.98457999038697,783.6599610595475,11.23,US,Stop,True,2021
BX,2021-11-30,2021-12-13,13,123.65379266738893,112.43235543823243,-665.6052352920765,-8.94,US,Stop,False,2021
NVDA,2021-11-30,2021-12-13,13,32.65774274253845,28.064396104812623,-902.9197373460942,-13.94,US,Stop,False,2021
DVN,2021-11-30,2021-12-14,14,33.87642593955994,33.01119602012634,-158.9246496854231,-2.41,US,Stop,False,2021
FANG,2021-11-30,2021-12-14,14,88.35361488342285,85.89354151535035,-184.91917803359848,-2.64,US,Stop,False,2021
FTNT,2021-11-30,2021-12-24,24,66.52163006591798,69.69929485321045,350.3651367041818,4.93,US,Risk-Off,True,2021
BLDR,2021-12-31,2022-01-10,10,85.83856408309937,78.89148713302613,-655.3563304228472,-7.96,US,Stop,False,2021
FTNT,2021-12-31,2022-01-13,13,71.9878172492981,61.48363621330262,-1181.5742725449054,-14.46,US,Stop,False,2021
DVN,2021-12-31,2022-01-17,17,36.155485618591314,41.23534486579895,1137.719792626161,14.22,US,Risk-Off,True,2021
F,2021-12-31,2022-01-17,17,15.862377161026002,19.180370869636537,1693.8116664420695,21.1,US,Risk-Off,True,2021
COP,2022-01-31,2022-02-11,11,76.63773364257813,81.03851504898071,405.69285789127684,5.9,US,Risk-Off,True,2022
DVN,2022-01-31,2022-02-11,11,41.506979993820195,44.27951976013184,342.35044521843025,6.84,US,Risk-Off,True,2022
EOG,2022-01-31,2022-02-11,11,92.68753675460816,96.77838905715943,311.8190740427733,4.57,US,Risk-Off,True,2022
TRGP,2022-01-31,2022-02-11,11,54.45953860664368,58.873174091339116,572.5754502771607,8.27,US,Risk-Off,True,2022
AAF.L,2022-01-31,2022-02-24,24,153.02968276977538,138.6890106201172,-662.0702106590325,-9.37,UK,Stop,False,2022
APA,2022-03-31,2022-04-11,11,36.63492531967163,36.29540872383118,-68.05086239321999,-0.78,US,Risk-Off,False,2022
CF,2022-03-31,2022-04-11,11,95.12025751876831,98.5068943939209,239.546519637236,3.72,US,Risk-Off,True,2022
DVN,2022-03-31,2022-04-11,11,49.347607444763185,49.948638500213626,87.3610738884007,1.37,US,Risk-Off,True,2022
OXY,2022-03-31,2022-04-11,11,53.75008674049378,54.703546052932744,93.45197822497224,1.93,US,Risk-Off,True,2022
TRGP,2022-03-31,2022-04-11,11,69.5677115097046,69.62585781097413,6.555723703847934,0.23,US,Risk-Off,True,2022
CEG,2022-11-30,2022-12-05,5,93.92377095794679,87.73861672973634,-493.9830240753744,-6.44,US,Risk-Off,False,2022
EQT,2022-11-30,2022-12-05,5,40.54709964179993,35.33549745178223,-815.5383271798821,-12.72,US,Risk-Off,False,2022
OXY,2022-11-30,2022-12-05,5,66.08539166641236,62.919715095520026,-359.3338128791951,-4.65,US,Risk-Off,False,2022
SMCI,2022-11-30,2022-12-05,5,9.036534263134003,8.318503827571869,-475.72987900885283,-7.81,US,Risk-Off,False,2022
TPL,2022-11-30,2022-12-05,5,278.4655346069336,271.7907675628662,-176.88691153313792,-2.25,US,Risk-Off,False,2022
TPL,2023-01-31,2023-02-16,16,214.63522184753418,200.98348752593995,-443.4875959215753,-6.22,US,Stop,False,2023
CEG,2023-01-31,2023-02-20,20,83.40963317489624,82.37065080642701,-86.95519516370787,-1.1,US,Risk-Off,False,2023
FSLR,2023-01-31,2023-02-20,20,177.86640611267092,164.03357878112794,-491.678822443386,-7.64,US,Risk-Off,False,2023
SMCI,2023-01-31,2023-02-20,20,7.243849301338196,9.184202954292298,1375.8964832198592,26.98,US,Risk-Off,True,2023
STLD,2023-01-31,2023-02-20,20,115.58229345703126,119.37210260391235,228.89146542383907,3.43,US,Risk-Off,True,2023
LW,2023-02-28,2023-03-10,10,95.6269368095398,92.48897255706788,-266.05311515415514,-3.14,US,Stop,False,2023
BEZ.L,2023-02-28,2023-03-10,10,685.934153137207,581.2189331054688,-1237.7358875803293,-15.27,UK,Stop,False,2023
FSLR,2023-02-28,2023-03-10,10,169.39370938873293,207.41840073394778,1261.7335580460865,22.63,US,Risk-Off,True,2023
SMCI,2023-02-28,2023-03-10,10,9.811695431232453,9.262086022853852,-233.64248579970368,-5.46,US,Risk-Off,False,2023
STLD,2023-02-28,2023-03-10,10,120.82296128845215,114.96860729599,-337.63714841108566,-4.7,US,Risk-Off,False,2023
FIX,2023-03-31,2023-04-10,10,144.6135375518799,128.95821910095216,-810.9654804389445,-10.69,US,Stop,False,2023
SMCI,2023-03-31,2023-04-20,20,10.67098223257065,10.78479814195633,45.82693366839618,1.22,US,Stop,True,2023
FSLR,2023-03-31,2023-04-24,24,217.82625000000002,209.58514390563965,-202.60742381283214,-3.64,US,Stop,False,2023
AXON,2023-03-31,2023-04-25,25,225.18728111267092,220.51873109436036,-155.6880622230515,-1.93,US,Stop,False,2023
DECK,2023-03-31,2023-04-25,25,75.03739055633545,79.25926654434204,422.5176968579024,5.79,US,Stop,True,2023
SMCI,2023-05-31,2023-06-16,16,22.42859295845032,23.042384164810183,107.35770268411291,2.89,US,Stop,True,2023
FICO,2023-05-31,2023-06-19,19,788.8514878845215,798.7600819396973,98.52262229529285,1.41,US,Risk-Off,True,2023
FSLR,2023-05-31,2023-06-19,19,203.264446723938,188.70652048492434,-404.21619388448767,-7.02,US,Risk-Off,False,2023
NFLX,2023-05-31,2023-06-19,19,39.582283308029176,43.131205146789554,703.2581389922931,9.13,US,Risk-Off,True,2023
NVDA,2023-05-31,2023-06-19,19,37.859289480209355,42.59696970939636,776.7558074509018,12.68,US,Risk-Off,True,2023
FSLR,2023-06-30,2023-07-04,4,190.37513133239747,191.10291439056397,23.11982435145614,0.53,US,Risk-Off,True,2023
NFLX,2023-06-30,2023-07-04,4,44.11507328605652,44.07778500556946,-6.737519100677688,0.07,US,Risk-Off,True,2023
NVDA,2023-06-30,2023-07-04,4,42.33465473556519,42.31858694648743,-2.458072000185345,0.11,US,Risk-Off,True,2023
RCL,2023-06-30,2023-07-04,4,102.10146254348756,101.26572752761841,-65.24560961871428,-0.67,US,Risk-Off,False,2023
SMCI,2023-06-30,2023-07-04,4,24.96238673591614,24.882620076179506,-13.666246299746119,-0.17,US,Risk-Off,False,2023
RR.L,2023-07-31,2023-08-02,2,185.75117683410642,183.87713623046875,-63.35478098230033,-1.01,UK,Risk-Off,False,2023
NVDA,2023-07-31,2023-08-10,10,46.76506893730164,42.29365720367432,-536.1345047473462,-9.43,US,Stop,False,2023
SMCI,2023-07-31,2023-08-10,10,33.07654092788697,27.670431893348695,-812.9709595911025,-16.22,US,Stop,False,2023
BLDR,2023-07-31,2023-08-16,16,144.64663766479492,147.01914548492434,129.7165189972166,1.79,US,Stop,True,2023
RCL,2023-07-31,2023-08-16,16,107.3866382598877,99.28359014892578,-596.7523616612334,-7.41,US,Stop,False,2023
BLDR,2023-08-31,2023-09-04,4,145.25755327606203,148.51689548492433,186.11998441210017,2.4,US,Risk-Off,True,2023
NVDA,2023-08-31,2023-09-04,4,49.393097177505496,48.40102139663696,-166.6020570869015,-1.86,US,Risk-Off,False,2023
RCL,2023-08-31,2023-09-04,4,97.3772771987915,95.86881339263917,-128.4928726686723,-1.4,US,Risk-Off,False,2023
SMCI,2023-08-31,2023-09-04,4,27.549261419296265,28.173675603866577,134.05026478470816,2.42,US,Risk-Off,True,2023
SMCI,2023-11-30,2023-12-20,20,27.38802062225342,30.162688182830813,802.4318358347963,10.3,US,Stop,True,2023
APP,2023-11-30,2023-12-22,22,37.536219541549684,41.14818408584595,762.1681357672527,9.79,US,Stop,True,2023
CVNA,2023-11-30,2023-12-26,26,31.366979694366456,53.47966137123108,4978.315095417518,70.75,US,Stop,True,2023
COIN,2023-11-30,2023-12-29,29,124.90708122253419,173.65911817169192,3091.459391263188,39.24,US,Stop,True,2023
RR.L,2024-01-31,2024-02-13,13,302.6684106445312,306.2619323730469,124.51442694539854,1.19,UK,Risk-Off,True,2024
CVNA,2024-01-31,2024-02-16,16,43.12459137535095,52.40127954292298,1132.7240307604663,21.69,US,Stop,True,2024
SMCI,2024-01-31,2024-02-16,16,53.04044003295899,80.21150273132325,2593.0121842859235,51.45,US,Stop,True,2024
APP,2024-01-31,2024-02-19,19,41.19169606971741,59.78019393348694,4131.6735257371,45.34,US,Risk-Off,True,2024
NVDA,2024-01-31,2024-02-19,19,61.584975921630864,72.46369670867921,1852.5483414591915,17.84,US,Risk-Off,True,2024
COIN,2024-02-29,2024-03-14,14,203.86533755493164,233.3194931716919,1582.3336873777505,14.62,US,Stop,True,2024
SMCI,2024-02-29,2024-03-15,15,86.74191751098633,106.722678730011,1629.479593235048,23.22,US,Stop,True,2024
APP,2024-02-29,2024-03-27,27,59.809581222534185,68.75671060943604,1773.6234147559,15.13,US,Stop,True,2024
NVDA,2024-02-29,2024-03-27,27,79.18654930877686,90.06868114089966,1629.3373828751426,13.91,US,Stop,True,2024
CVNA,2024-02-29,2024-04-02,33,76.04389530563355,82.74569774246216,753.8519534011833,8.98,US,Stop,True,2024
COIN,2024-04-30,2024-05-16,16,204.23588766479494,198.8712431716919,-298.79683010667173,-2.48,US,Stop,False,2024
APP,2024-04-30,2024-05-22,22,70.67585469436646,79.88000000000001,1798.4363453797541,13.19,US,Stop,True,2024
CVNA,2024-04-30,2024-05-23,23,83.04437816619874,109.74513865661622,3364.8689933128862,32.35,US,Stop,True,2024
SMCI,2024-04-30,2024-05-23,23,86.0088172492981,84.61089196395875,-133.29226200498957,-1.48,US,Stop,False,2024
VST,2024-04-30,2024-05-31,31,75.04367896652222,97.74599826812745,4177.714759574189,30.45,US,Stop,True,2024
CVNA,2024-05-31,2024-06-14,14,100.129973361969,102.90540756225586,323.4569625399104,2.93,US,Stop,True,2024
COIN,2024-05-31,2024-06-18,18,226.25887816619874,235.59607195281984,542.9715500943445,4.28,US,Stop,True,2024
APP,2024-05-31,2024-06-19,19,81.602223361969,80.7187363433838,-163.9612972227514,-0.93,US,Risk-Off,False,2024
SMCI,2024-05-31,2024-06-19,19,78.56867289352418,91.86299795150758,1938.270956881297,17.1,US,Risk-Off,True,2024
VST,2024-05-31,2024-06-19,19,98.03967678070069,86.62553513717651,-1763.1308794646895,-11.51,US,Risk-Off,False,2024
CVNA,2024-07-31,2024-08-29,29,133.42984072113038,149.85488182830812,1753.6096334255299,12.48,US,Stop,True,2024
NVDA,2024-07-31,2024-08-29,29,117.14537981414796,117.36337857818604,26.447214037509937,0.34,US,Stop,True,2024
APP,2024-07-31,2024-09-02,33,77.21564847183228,92.73069774246217,2862.3798175977868,20.27,US,Risk-Off,True,2024
COIN,2024-07-31,2024-09-02,33,224.6965406112671,183.08496060943605,-2248.994218449039,-18.4,US,Risk-Off,False,2024
VST,2024-07-31,2024-09-02,33,78.59206914138794,84.4989690361023,947.0292318180769,7.68,US,Risk-Off,True,2024
NVDA,2024-09-30,2024-10-15,15,121.58052751541139,131.35762971496584,1114.933789191735,8.2,US,Stop,True,2024
APP,2024-09-30,2024-10-17,17,130.74582805633545,142.7855,1290.9922362696968,9.37,US,Stop,True,2024
VST,2024-09-30,2024-10-17,17,117.88002352523804,126.18230652236939,864.998703778514,7.2,US,Stop,True,2024
RR.L,2024-09-30,2024-10-24,24,529.7701940917968,554.7310791015625,746.9388939083607,4.71,UK,Stop,True,2024
CVNA,2024-09-30,2024-11-01,32,174.3711656112671,228.7363818283081,4604.725459977114,31.37,US,Stop,True,2024
VST,2024-10-31,2024-11-14,14,124.26429567337037,137.27668579101564,1571.6921761057056,10.64,US,Stop,True,2024
NVDA,2024-10-31,2024-11-15,15,132.91362566375733,141.71848415374757,994.2821761018147,6.78,US,Stop,True,2024
APP,2024-10-31,2024-11-28,28,169.64408438873292,328.0671575622559,14016.400303839515,93.68,US,Risk-Off,True,2024
HOOD,2024-10-31,2024-11-28,28,23.525234770774844,37.59352652359009,8975.614237496886,60.04,US,Risk-Off,True,2024
APP,2024-12-31,2025-01-09,9,324.315731552124,328.7062121887207,191.6324497926904,1.51,US,Risk-Off,True,2024
CVNA,2024-12-31,2025-01-09,9,203.6650406112671,196.70450000000002,-796.6346332314102,-3.27,US,Risk-Off,False,2024
HOOD,2024-12-31,2025-01-09,9,37.31588831901551,40.748786371231084,1944.2986277679186,9.36,US,Risk-Off,True,2024
PLTR,2024-12-31,2025-01-09,9,75.7434422492981,68.12765835189819,-2318.5625375017075,-9.92,US,Risk-Off,False,2024
VST,2024-12-31,2025-01-09,9,137.3246206741333,159.6940590209961,3796.9892843964462,16.46,US,Risk-Off,True,2024
HOOD,2025-01-31,2025-02-11,11,52.02792576408387,53.25999015235901,584.4827738257586,2.52,US,Stop,True,2025
APP,2025-01-31,2025-02-17,17,370.1443813323975,509.36480987548833,5464.834804463714,37.82,US,Risk-Off,True,2025
CVNA,2025-01-31,2025-02-17,17,247.8512157211304,284.9019915924072,3689.615213566374,15.12,US,Risk-Off,True,2025
PLTR,2025-01-31,2025-02-17,17,82.6137328605652,118.98126365661622,10865.166658559145,44.24,US,Risk-Off,True,2025
VST,2025-01-31,2025-02-17,17,167.36531124114993,166.4965535736084,-99.7252239938509,-0.37,US,Risk-Off,False,2025
CVNA,2025-02-28,2025-03-10,10,233.4496561126709,171.35258560943603,-7627.507592036039,-26.49,US,Stop,False,2025
HOOD,2025-02-28,2025-03-10,10,50.17514847183228,35.576556066513064,-7497.524705949496,-28.99,US,Stop,False,2025
APP,2025-02-28,2025-03-10,10,326.22860021972656,237.72288182830812,-5888.559078736662,-27.02,US,Risk-Off,False,2025
PLTR,2025-02-28,2025-03-10,10,85.04737816619874,76.26542725753785,-2423.155765113708,-10.19,US,Risk-Off,False,2025
TPL,2025-02-28,2025-03-10,10,473.78563331604005,440.8786126861572,-1991.642801054264,-6.81,US,Risk-Off,False,2025
APP,2025-06-30,2025-07-04,4,350.605106552124,341.12755462646487,-487.1689841441739,-2.56,US,Risk-Off,False,2025
AXON,2025-06-30,2025-07-04,4,829.1819124450684,794.2867604980469,-988.9237039669233,-4.06,US,Risk-Off,False,2025
GEV,2025-06-30,2025-07-04,4,529.1028904418946,515.4452141418458,-606.5745633668854,-2.43,US,Risk-Off,False,2025
HOOD,2025-06-30,2025-07-04,4,93.7704422492981,94.2584015235901,97.66096091757505,0.67,US,Risk-Off,True,2025
PLTR,2025-06-30,2025-07-04,4,136.5244873352051,134.15846060943605,-330.58147474552914,-1.59,US,Risk-Off,False,2025
HOOD,2025-07-31,2025-08-13,13,103.20457805633545,108.45707274246216,927.7085446946038,5.25,US,Stop,True,2025
APP,2025-07-31,2025-08-14,14,391.2860622253418,432.6899863433838,1873.4999967801796,10.75,US,Stop,True,2025
TPR,2025-07-31,2025-08-14,14,107.40837644577027,94.85439949417115,-2582.3072573372124,-11.56,US,Stop,False,2025
PLTR,2025-07-31,2025-08-15,15,158.58753111267092,176.90424317169192,2359.188158020347,11.72,US,Stop,True,2025
GEV,2025-07-31,2025-08-19,19,660.5184685668945,601.5314060058594,-1973.0429768943975,-8.79,US,Stop,False,2025
APP,2025-09-30,2025-10-10,10,719.6177879943848,569.0351796264649,-4452.629398795732,-20.81,US,Stop,False,2025
FRES.L,2025-09-30,2025-10-17,17,2371.7999999999997,2352.0,-187.17751679628066,-0.83,UK,Stop,False,2025
HOOD,2025-09-30,2025-10-22,22,143.39476266479494,127.02917121887208,-2261.214672235808,-11.28,US,Stop,False,2025
PLTR,2025-09-30,2025-11-04,35,182.69362816619875,190.45389548492432,952.4009871794389,4.4,US,Stop,True,2025
HOOD,2025-10-31,2025-11-13,13,147.00016877746583,121.34770378112793,-3293.0451025441653,-17.33,US,Stop,False,2025
SNDK,2025-09-30,2025-11-13,44,112.36829694366456,243.20465231323243,17718.27877075687,116.76,US,Stop,True,2025
FRES.L,2025-10-31,2025-11-18,18,2233.1099999999997,2278.0,379.3376048560968,2.01,UK,Stop,True,2025
AAF.L,2025-10-31,2025-11-19,19,277.96270248413083,295.6000061035156,1197.3802057914202,6.35,UK,Stop,True,2025
SNDK,2025-12-31,2026-01-19,19,237.73607489013673,412.9995651245117,9893.814615499758,73.98,US,Risk-Off,True,2025
STX,2025-12-31,2026-01-19,19,275.8030996704102,325.74066596984864,4222.846978182536,18.28,US,Risk-Off,True,2025
WDC,2025-12-31,2026-01-19,19,172.52840927886965,221.1777295150757,6904.160168083601,28.39,US,Risk-Off,True,2025
